"","FIRE_ID","FIRE_TYPE","IG_DATE","LATITUDE","LONGITUDE","ACRES","US_L4CODE","ECO_US_ID","SECTION","year","month","ppt","tmean","vpdmax","vpdmin","PDSI","Open_Water","Developed","Barren","Deciduous","Evergreen","Mixed","Shrub","grass","Pasture","Crops","Wetlands","DOY","PET","EVI","NDVI","Elevation"
"4049","WY4446210893620180812","Wildfire",2018-08-12,44.461,-108.926,1837,"18b",55,"Yellowstone Highlands Section",2018,8,39.8959999084473,18.6400012969971,28.80299949646,3.97300004959106,3.8,0.460416704,0.621652126,0.39771404,0,0,0,88.95358211,5.76685358,0.012540533,0.023289561,3.760368333,224,7.2,0.1285,0.1989,1565
"4050","MT4862011510220180812","Wildfire",2018-08-12,48.622,-115.105,2359,"15l",20,"Flathead Valley Section",2018,8,7.40199995040894,16.3400001525879,20.9610004425049,3.08200001716614,-2.43,0,0.003582368,0,0,73.21284637,0,24.06634545,2.081355568,0,0,0.635870247,224,4.9,0.3677,0.8055,1500
"4051","WY4381010781320180813","Wildfire",2018-08-13,43.787,-107.783,6973,"18b",154,"Bighorn Basin Section",2018,8,17.0470008850098,20.0810012817383,34.75,3.76799988746643,2.64,0,0.001791376,0.112856708,0,0,0,85.78363757,13.97273525,0,0,0.128979095,225,5.2,0.0916,0.1914,1359
"4052","ID4292911199020180813","Wildfire",2018-08-13,42.928,-111.948,2396,"80b",48,"Overthrust Mountains Section",2018,8,9.3769998550415,19.0530014038086,31.9489994049072,5.11499977111816,-1.28,4.066060042,1.071147095,1.540445655,1.314752454,4.90076664,0.06090134,79.18965394,1.008454539,0,5.011822025,1.835996274,225,5.7,0.1651,0.3747,1948
"4053","NV4006311484620180813","Wildfire",2018-08-13,40.116,-114.835,27393,"13q",50,"Northeastern Great Basin Section",2018,8,3.32599997520447,17.681001663208,26.7339992523193,7.33199977874756,-2.79,0,0.005372493,0,3.293338109,51.98782235,6.298352436,34.17084527,4.22277937,0,0,0.021489971,225,4.5,0.1624,0.2634,2818
"4054","CA4139512105720180815","Wildfire",2018-08-15,41.425,-121.013,39455,"9q",12,"Modoc Plateau Section",2018,8,0,19.6740016937256,36.7470016479492,5.05800008773804,0.550000000000001,0.064462988,0.152204276,0,0,56.01296422,0,38.27489883,4.888443219,0,0.265014504,0.342011961,227,6.3,0.2212,0.3866,1404
"4055","OR4265012082720180815","Wildfire",2018-08-15,42.597,-120.743,62162,"9e",13,"Eastern Cascades Section",2018,8,0,14.532000541687,25.7859992980957,2.57599997520447,-1.98,0,1.230521225,0.014329214,0.313451549,57.225506,0,33.9799391,5.92692101,0,0,1.3093319,227,5.1,0.2241,0.4257,2139
"4056","OR4473612136820180816","Wildfire",2018-08-16,44.708,-121.371,8821,"11n",13,"Eastern Cascades Section",2018,8,0.291000008583069,20.621000289917,36.8300018310547,3.92600011825562,-4.72,0,0.028659967,0.007164992,0,6.754796066,0,34.39912587,58.39647482,0,0,0.413778279,228,6.8,0.0906,0.2075,836
"4057","ID4298011230820180816","Wildfire",2018-08-16,42.981,-112.302,2413,"80b",28,"Northwestern Basin and Range Section",2018,8,5.30299997329712,19.3770008087158,35.4329986572266,4.05299997329712,-1.94,0,0.713018865,0,0.564323976,0.039413103,0.003583009,61.85528225,1.528153496,0,34.29656569,0.999659614,228,5.2,0.161,0.2814,1542
"4058","OK3650209638020190318","Wildfire",2019-03-18,36.498,-96.374,1057,"29a",89,"Flint Hills Section",2019,3,46.4210014343262,7.28300046920776,10.0310001373291,0.814999997615814,1.1,0.207803375,3.883773423,0.003582817,19.56397119,0.007165634,0.04478521,1.003188707,54.0700799,20.70509835,0.499802945,0.01074845,77,3.1,0.1556,0.362,270
"4059","GA3339508220620190318","Wildfire",2019-03-18,33.397,-82.205,1375,"65c",102,"Southern Appalachian Piedmont Section",2019,3,59.4070014953613,13.1110010147095,14.0559997558594,0.973999977111816,1.99,0.530142924,10.98613748,1.192821578,7.554536662,44.88662822,7.765877422,3.288318945,11.78851596,5.066805172,0.445964824,6.494250815,77,4.1,0.2571,0.6471,118
"4060","CA3445311858120171205","Wildfire",2017-12-05,34.43,-118.635,4895,"85c",6,"Southern California Mountains and Valleys Section",2017,12,0,15.956000328064,25.2819995880127,8.12800025939941,-2.39,0.084176592,25.16342796,0.311632489,0,0.100295514,0.023282887,31.74353004,32.51186532,1.719351661,1.235784006,7.106653533,339,6.9,0.1199,0.1975,295
"4061","KS3923309686820171206","Wildfire",2017-12-06,39.234,-96.874,3242,"28a",89,"Flint Hills Section",2017,12,2.2960000038147,1.72000002861023,8.28899955749512,0.879999995231628,-0.869999999999999,0.050147757,4.479269276,0,4.787319781,0.012536939,0.501477568,0,89.98298558,0,0.02686487,0.159398227,340,1.9,0.1277,0.3077,388
"4062","CA3334911719120171207","Wildfire",2017-12-07,33.299,-117.203,4159,"85f",5,"Southern California Coast Section",2017,12,0,14.7800006866455,22.628999710083,4.09700012207031,-1.54,0.096710067,34.5022118,0.02507298,0,0.17013808,0.051936888,35.10396332,20.48104304,2.236868027,2.381933127,4.950122679,341,5.6,0.1624,0.3376,113
"4063","CO3755210300420171208","Wildfire",2017-12-08,37.51,-102.999,3299,"26e",72,"Arkansas Tablelands Section",2017,12,1.57200002670288,1.38500010967255,11.1219997406006,0.995000004768372,2.34,0.005372781,0.017909272,0,0,0.13252861,0,13.39792611,86.34059853,0,0.105664703,0,342,3.7,0.0785,0.2,1442
"4064","SD4377610344820171211","Wildfire",2017-12-11,43.669,-103.394,54868,"17b",60,"Black Hills Section",2017,12,19.9710006713867,-2.85000014305115,6.63800001144409,1.24399995803833,-1.45,0.017910234,0.014328187,0,0.026865351,37.08493033,0.055521725,9.14854748,53.54085324,0,0,0.11104345,345,2.3,0.1633,0.3919,1241
"4065","NV3722511487520171212","Wildfire",2017-12-12,37.231,-114.898,2366,"14b",34,"Southeastern Great Basin Section",2017,12,0.493999987840652,6.34400033950806,11.8719997406006,4.82499980926514,-2.55,0,0,0,0,0,0,7.430628952,92.56937105,0,0,0,346,3.3,0.0979,0.1641,1696
"4066","TX2972209389920180101","Wildfire",2018-01-01,29.706,-93.908,5616,"34g",167,"Eastern Gulf Prairies and Marshes Section",2018,1,168.220001220703,8.51700019836426,5.57499980926514,1.05099999904633,4.23,27.50147751,2.724000215,0.044773179,0,0,0,0.057309669,1.178430073,7.527266866,0.134319537,60.83242295,1,1.6,0.1079,0.3404,1
"4067","NM3623610471320180404","Wildfire",2018-04-04,36.241,-104.689,1157,"26l",156,"Sacramento-Monzano Mountain Section",2018,4,6.38600015640259,9.7480001449585,21.7369995117188,1.86199998855591,-2.02,0.026869682,1.15718764,0,0,0,0,15.26018809,82.94133453,0,0,0.614420063,94,6,0.0916,0.1771,1856
"4068","CO4037010225020180404","Wildfire",2018-04-04,40.385,-102.263,1866,"25b",70,"Central High Tablelands Section",2018,4,39.234001159668,5.60700035095215,12.9700002670288,0.620999991893768,-0.57,0.001791152,2.050868709,0,0.035823034,0,0.021493821,0.034031883,71.16245746,0.197026688,26.49650725,0,94,4.3,0.1241,0.2043,1148
"4069","KS3822109658520180405","Wildfire",2018-04-05,38.219,-96.591,2798,"28a",89,"Flint Hills Section",2018,4,52.6139984130859,8.55000019073486,13.0430002212524,1.56400001049042,-2.76,0.282936089,1.652848164,0.010744408,2.669985495,0,0.023279552,0.082373798,85.37148792,2.541052594,7.265010834,0.100281145,95,5.6,0.1386,0.2904,417
"4070","CA4114012366020180816","Wildfire",2018-08-16,41.141,-123.653,3994,"78i",2,"Klamath Mountains Section",2018,8,0,22.3210010528564,33.0660018920898,4.76900005340576,-2.17,0.793736114,6.292553573,0.010750376,2.019279008,83.08428295,4.061850498,3.294990325,0.245466925,0.021500753,0,0.175589479,228,6.2,0.5274,0.8333,638
"4071","UT4194311112320180816","Wildfire",2018-08-16,41.964,-111.065,14398,"18d",47,"Bear Lake Section",2018,8,8.35299968719482,16.355001449585,29.3920001983643,3.75300002098083,-2.62,0.01790863,0.001790863,0.030444671,0,0.121778685,0,98.33628826,1.250022386,0,0,0.241766507,228,4,0.1489,0.3004,2019
"4072","OR4531411905220180816","Wildfire",2018-08-16,45.321,-119.062,3504,"10n",30,"High Lava Plains Section",2018,8,16.6979999542236,18.9530010223389,31.8379993438721,3.85400009155273,-3.48,0,0.007163452,0,0,0.064471069,0,6.970038862,92.94220885,0,0,0.016117767,228,5.1,0.0939,0.211,997
"4073","WA4646011897220180817","Wildfire",2018-08-17,46.449,-118.983,1714,"10e",17,"Columbia Basin Section",2018,8,0,22.1480007171631,35.890998840332,2.33899998664856,-1.66,0.053724928,4.135028653,0,0,0,0,32.40508596,27.78653295,0,35.58202006,0.03760745,229,6.8,0.098,0.2376,239
"4074","OR4514511998420180817","Wildfire",2018-08-17,45.174,-119.982,4922,"10k",30,"High Lava Plains Section",2018,8,12.5620002746582,19.6380004882812,31.9909992218018,5.34100008010864,-4.26,0,0.275817602,0,0,1.196403625,0,23.58419601,74.9077623,0,0,0.035820468,229,7.4,0.1151,0.2177,907
"4075","OR4480012022420180817","Wildfire",2018-08-17,44.82,-120.304,47664,"11a",30,"High Lava Plains Section",2018,8,7.10500001907349,20.5410003662109,34.4589996337891,6.09000015258789,-3.78,0,0.001791023,0,0,0.266862485,0,29.8778522,69.85349429,0,0,0,229,7,0.1119,0.2041,824
"4076","WA4630012057020180817","Wildfire",2018-08-17,46.286,-120.617,5482,"10g",17,"Columbia Basin Section",2018,8,0,21.109001159668,34.3079986572266,4.80800008773804,-2.51,0.010748836,0.435327839,0.008957363,0,0.021497671,0,17.45790039,67.22142601,0.109279828,14.7061985,0.028663561,229,6.7,0.0741,0.1921,578
"4077","OR4453312109120180817","Wildfire",2018-08-17,44.505,-121.095,1774,"11n",30,"High Lava Plains Section",2018,8,0.234999999403954,20.5170001983643,34.4690017700195,5.18699979782104,-3.84,0.0143287,3.343960453,0,0,0.019701963,0,75.26328987,21.07393609,0.046568276,0,0.238214644,229,6.6,0.1022,0.1954,963
"4078","OR4529512038520180817","Wildfire",2018-08-17,45.229,-120.431,49160,"10c",30,"High Lava Plains Section",2018,8,6.23400020599365,21.3960018157959,33.9939994812012,6.62900018692017,-4.21,0,0.04836716,0,0,0,0,35.31519266,54.58502768,0,10.0514125,0,229,7.8,0.0894,0.1988,856
"4079","NV4125111540220180817","Wildfire",2018-08-17,41.247,-115.385,1849,"13m",50,"Northeastern Great Basin Section",2018,8,1.32299995422363,18.3020000457764,35.7000007629395,5.71400022506714,-1.86,0,1.47443477,0,0,0,0,65.63474148,32.89082375,0,0,0,229,5.8,0.1185,0.2,1862
"4080","NV4122511531320180817","Wildfire",2018-08-17,41.211,-115.335,2122,"13m",50,"Northeastern Great Basin Section",2018,8,1.58399999141693,19.0670013427734,39.7430000305176,4.83400011062622,-1.7,0,1.101676698,0.053740327,0,0,0,73.00265119,25.25257954,0,0,0.58935225,229,6,0.1104,0.1791,1702
"4081","NV4181211632420180817","Wildfire",2018-08-17,41.716,-116.019,241426,"80j",28,"Northwestern Basin and Range Section",2018,8,0.85699999332428,18.5780010223389,33.8059997558594,7.10699987411499,-1.13,0,1.243237433,0,3.813908495,2.595750779,0.062699294,87.79692594,1.004980115,0.198846333,0,3.283651607,229,5.6,0.2571,0.4511,2061
"4082","ID4306211533920180817","Wildfire",2018-08-17,43.06,-115.3,2112,"12h",27,"Owyhee Uplands Section",2018,8,0,22.4600009918213,43.3779983520508,6.7189998626709,-1.64,0.963484303,0,0,0,0,0,53.09908845,45.18526478,0.007163452,0,0.744999015,229,6.1,0.0878,0.192,1082
"4083","ID4377511211520180818","Wildfire",2018-08-18,43.77,-112.08,1989,"12g",51,"Snake River Basalts Section",2018,8,10.9440002441406,17.6730003356934,32.4539985656738,2.09200000762939,-1.32,2.998065764,2.229744251,0,0,0,0,66.13654273,0.007163837,0.159395372,17.74303317,10.72605487,230,5.1,0.1483,0.2727,1470
"4084","ID4281911470620180818","Wildfire",2018-08-18,42.812,-114.652,2279,"12g",51,"Snake River Basalts Section",2018,8,0,22.6110019683838,39.4410018920898,6.46400022506714,-1.81,0.343894969,0.616145152,0.003582239,0,0,0,2.65623041,78.55134244,1.427522344,16.40128244,0,230,6.9,0.086,0.221,1082
"4085","ID4399611463320180818","Wildfire",2018-08-18,44.005,-114.6,3473,"16d",52,"Challis Volcanics Section",2018,8,2.80900001525879,14.4190006256104,21.8959999084473,5.28399991989136,-1.31,0.44408631,0,0.972334139,0,61.00635688,0,16.55654042,18.83069209,0,0,0.268600591,230,4.3,0.1929,0.4109,2733
"4086","NV4077311684220180818","Wildfire",2018-08-18,40.822,-116.784,58483,"13m",50,"Northeastern Great Basin Section",2018,8,0.839999973773956,23.7990016937256,45.1650009155273,12.6239995956421,-1.27,0,0.001790927,0,0,0,0,19.02860111,80.96960797,0,0,0,230,5.9,0.1245,0.2112,1746
"4087","CA3511712010020180819","Wildfire",2018-08-19,35.119,-120.097,1126,"6ai",155,"Central California Coast Ranges Section",2018,8,0,26.2760009765625,50.3310012817383,10.0410003662109,-1.62,0,3.543610221,0.069833653,0,0.723405017,3.613443873,84.53274124,6.63061579,0,0,0.886350207,231,8.3,0.1595,0.3087,452
"4088","OR4408412223820180819","Wildfire",2018-08-19,44.056,-122.213,11400,"4b",14,"Western Cascades Section",2018,8,5.37099981307983,19.6560001373291,26.7700004577637,2.38100004196167,-3.91,2.781260074,1.278699094,1.131845696,0,91.65621978,0.057308643,2.802750815,0.277588739,0.00358179,0,0.010745371,231,5.5,0.3848,0.7997,975
"4089","ID4349011505720180820","Wildfire",2018-08-20,43.485,-115.009,6442,"16k",26,"Idaho Batholith Section",2018,8,3.40499997138977,16.9170017242432,24.0259990692139,7.71400022506714,-1.56,0,0,0.039391932,0,40.38389228,0.084155491,40.58264248,18.78816093,0,0,0.12175688,232,6,0.262,0.5251,2120
"4090","CO3746110780820180601","Wildfire",2018-06-01,37.493,-107.903,55123,"21e",57,"South-Central Highlands Section",2018,6,27.3419990539551,16.076000213623,28.1040000915527,5.78499984741211,-4.82,0,0,0,57.10934422,28.89402242,12.29719566,1.479173382,0.118190609,0,0,0.102073708,152,7.2,0.3125,0.6544,2312
"4091","WA4671912050220180602","Wildfire",2018-06-02,46.731,-120.478,1866,"10g",17,"Columbia Basin Section",2018,6,12.121000289917,16.7470016479492,22.5179996490479,2.66499996185303,-4.12,1.400755907,3.652354595,0.182707292,0.012538736,0.077023662,0,27.031723,57.56354452,1.304028517,7.931645978,0.84367779,153,5.8,0.1027,0.2353,602
"4092","NV3928711942120180603","Wildfire",2018-06-03,39.3,-119.412,3652,"13aa",32,"Mono Section",2018,6,2.11700010299683,20.6610012054443,38.0579986572266,6.56699991226196,2.44,0.005374129,1.330992602,3.514680329,0,0,0,88.38113322,0.220339287,0.324239113,1.775253928,4.447987389,154,7.6,0.0753,0.1544,1421
"4093","FL2638008071020180604","Wildfire",2018-06-04,26.387,-80.723,10761,"76a",101,"Everglades Section",2018,6,189.906005859375,27.5670013427734,20.2999992370605,0.493999987840652,2.76,0.09672739,0,0.071649918,0,0,0,0,0,0.021494976,0.539165637,99.27096208,155,6.5,0.2766,0.6721,4
"4094","AZ3446111050020180604","Wildfire",2018-06-04,34.513,-110.451,4305,"23e",39,"White Mountain-San Francisco Peaks Section",2018,6,9.73499965667725,21.0210018157959,41.1829986572266,7.88000011444092,-3.72,0,1.529260082,0,0,15.19590287,0,52.91347325,30.3613638,0,0,0,155,8,0.1233,0.1901,1908
"4095","CA3490011851020180604","Wildfire",2018-06-04,34.55,-118.292,1659,"8e",6,"Southern California Mountains and Valleys Section",2018,6,0,21.6330013275146,32.9420013427734,6.75500011444092,-3.14,0,6.285826884,0.021496131,0.01253941,1.474276297,1.090928633,68.53683004,22.57810261,0,0,0,155,7.5,0.1172,0.2285,993
"4096","CA3641012100020180604","Wildfire",2018-06-04,36.391,-120.962,1477,"6z",155,"Central California Coast Ranges Section",2018,6,0,19.8680000305176,36.2519989013672,2.61899995803833,-3.03,0,1.850558034,0,0,0.25259311,6.508303327,47.67381451,31.57234732,1.245051146,7.946830046,2.950502499,155,8.6,0.2013,0.4554,629
"4097","TX3067510426320180604","Wildfire",2018-06-04,30.68,-104.275,7613,"24c",38,"Basin and Range Section",2018,6,65.629997253418,25.6040019989014,43.4809989929199,7.01300001144409,-2.08,0,0.798867972,0,11.11966899,20.60219599,0.11821813,26.19068943,41.17035949,0,0,0,155,7.5,0.1153,0.1906,1709
"4098","TX3086610127820180604","Wildfire",2018-06-04,30.887,-101.279,1913,"30d",77,"Rolling Plains Section",2018,6,26.257999420166,28.5930004119873,44,4.38600015640259,-2.29,0.026859097,2.214980214,0.001790606,0,0,0,93.68274034,3.819363618,0,0,0.25426612,155,7.6,0.1178,0.2427,803
"4099","TX3066810414020180605","Wildfire",2018-06-05,30.703,-104.167,10247,"24d",38,"Basin and Range Section",2018,6,64.9280014038086,24.44700050354,39.5009994506836,7.99700021743774,-2.38,0,0.58404099,0,13.31649289,55.6308001,1.311404923,9.946612204,19.21064889,0,0,0,156,8.7,0.1413,0.2928,1951
"4100","MS3108908905920180122","Wildfire",2018-01-22,31.095,-89.069,588,"65f",99,"Coastal Plains and Flatwoods, Lower Section",2018,1,116.615997314453,6.44300031661987,8.15200042724609,0.367000013589859,2.96,0.019706905,2.83241965,0,0.295603569,60.90150131,2.522483787,12.96356014,6.236339532,0.781110036,0,13.44727507,22,2.6,0.3,0.6953,70
"4101","TX3272509755820180122","Wildfire",2018-01-22,32.738,-97.596,2383,"29d",162,"Cross Timbers and Prairie Section",2018,1,1.13900005817413,5.29800033569336,10.8360004425049,1.00699996948242,-1.78,0.186273105,19.9222668,0.114629603,2.536179968,0.0143287,0.010746525,1.359435449,66.2827769,8.833643789,0.725390457,0.0143287,22,3.5,0.1369,0.267,298
"4102","MS3114808912920180123","Wildfire",2018-01-23,31.158,-89.128,1581,"65f",99,"Coastal Plains and Flatwoods, Lower Section",2018,1,130.701995849609,6.37800025939941,7.81899976730347,0.389999985694885,1.75,0.034032492,13.08280643,0.007164735,0.317039531,51.55922549,3.677300328,11.85226316,6.265560909,0.614376041,0.003582368,12.58664852,23,3.2,0.2894,0.6687,95
"4103","TX3095610045720180124","Wildfire",2018-01-24,30.971,-100.442,1107,"30d",77,"Rolling Plains Section",2018,1,1.61699998378754,5.41400003433228,11.7580003738403,1.06500005722046,-0.0999999999999996,0,0.118180028,0,0,0.012534245,0,99.62755385,0,0,0.241731875,0,24,3.1,0.1607,0.311,695
"4104","OK3529509619120180124","Wildfire",2018-01-24,35.301,-96.18,1125,"29a",162,"Cross Timbers and Prairie Section",2018,1,21.8950004577637,1.99000012874603,7.85900020599365,0.773000001907349,-2.1,3.02145646,2.478776373,0.598201813,56.10201669,0.017910234,0.034029444,2.043557689,19.96095569,14.7472866,0.440591754,0.555217251,24,2.3,0.1736,0.3869,250
"4105","TX3401610055920180125","Wildfire",2018-01-25,34.045,-100.553,5994,"26b",77,"Rolling Plains Section",2018,1,0.625999987125397,3.9060001373291,13.6079998016357,1.46099996566772,-1.56,0,0.09135201,0,0,0.512287741,0.243605359,90.08562012,8.981156409,0,0.085978362,0,25,4.5,0.1552,0.3666,654
"4106","CO3871810473120180408","Wildfire",2018-04-08,38.695,-104.749,2888,"26e",72,"Arkansas Tablelands Section",2018,4,28.1550006866455,7.96400022506714,15.7679996490479,1.89100003242493,3.18,0.625,20.66439828,0.069842407,0,0.87034384,0,7.732808023,63.68732092,0,0,6.350286533,98,4,0.0817,0.1985,1724
"4107","FL2601008090020180410","Wildfire",2018-04-10,25.972,-81.045,61663,"76b",101,"Everglades Section",2018,4,10.1009998321533,23.7360019683838,27.7639999389648,0.144999995827675,-2.32,0.218481375,0.014326648,0,0.01969914,19.94627507,15.48710602,0.372492837,0.329512894,0.007163324,0,63.60494269,100,6.2,0.2721,0.5878,3
"4108","OR4258012299020180822","Wildfire",2018-08-22,42.587,-122.992,2127,"78e",2,"Klamath Mountains Section",2018,8,0,22.4170017242432,38.3310012817383,3.75500011444092,-1.62,0.051933167,3.792912018,0.082376748,0.214895865,59.06233771,4.127791408,28.52921688,1.873175624,2.206264214,0,0.059096363,234,6.7,0.4533,0.7701,870
"4109","ID4275711555220180822","Wildfire",2018-08-22,42.731,-115.562,9259,"80a",27,"Owyhee Uplands Section",2018,8,0,22.0370006561279,40.9490013122559,6.03999996185303,-1.7,0,0.030447943,0.003582111,0,0,0,2.752852256,97.21311769,0,0,0,234,5.5,0.1169,0.2306,1107
"4110","MT4774711319920180822","Wildfire",2018-08-22,47.759,-113.179,2916,"41b",21,"Northern Rockies Section",2018,8,9.91800022125244,13.9020004272461,16.5009994506836,3.68099999427795,-1.34,0.026868238,0,4.669699792,0.001791216,75.96367414,0.007164864,6.672279143,12.45611521,0,0,0.202407394,234,4.2,0.2764,0.468,2106
